"local","ano","val"
"X60",2016,"50,979"
"X60",2017,"50,837"
"X60",2018,"50,675"
"X60",2019,"50,498"
"X60",2020,"50,306"
"X60",2021,"50,095"
"X60",2022,"49,877"
"X60",2023,"49,653"
"X60",2024,"49,425"
"X60",2025,"49,193"
"X60",2026,"48,969"
"X60",2027,"48,752"
"X60",2028,"48,541"
"X60",2029,"48,339"
"X60",2030,"48,146"
"X61",1990,"53,043"
"X61",1991,"52,942"
"X61",1992,"52,886"
"X61",1993,"52,835"
"X61",1994,"53,068"
"X61",1995,"53,156"
"X61",1996,"52,606"
"X61",1997,"51,991"
"X61",1998,"51,426"
"X61",1999,"50,778"
"X61",2000,"51,059"
"X61",2001,"50,807"
"X61",2002,"50,641"
"X61",2003,"50,587"
"X61",2004,"50,268"
"X61",2005,"49,782"
"X61",2006,"49,684"
"X61",2007,"49,567"
"X61",2008,"49,482"
"X61",2009,"49,487"
"X61",2010,"49,589"
"X61",2011,"49,675"
"X61",2012,"49,262"
"X61",2013,"49,659"
"X61",2014,"49,064"
"X61",2015,"49,404"
"X61",2016,"49,188"
"X61",2017,"49,066"
"X61",2018,"48,921"
"X61",2019,"48,744"
"X61",2020,"48,532"
"X61",2021,"48,265"
"X61",2022,"47,969"
"X61",2023,"47,656"
"X61",2024,"47,344"
"X61",2025,"47,043"
"X61",2026,"46,748"
"X61",2027,"46,47"
"X61",2028,"46,205"
"X61",2029,"45,947"
"X61",2030,"45,694"
"X62",1990,"54,296"
"X62",1991,"54,086"
"X62",1992,"53,656"
"X62",1993,"51,629"
"X62",1994,"51,272"
"X62",1995,"50,818"
"X62",1996,"49,977"
"X62",1997,"49,08"
"X62",1998,"48,61"
"X62",1999,"50,374"
"X62",2000,"49,628"
"X62",2001,"49,041"
"X62",2002,"49,181"
"X62",2003,"48,544"
"X62",2004,"48,154"
"X62",2005,"48,208"
"X62",2006,"48,426"
"X62",2007,"48,731"
"X62",2008,"48,773"
"X62",2009,"49,008"
"X62",2010,"49,075"
"X62",2011,"49,435"
"X62",2012,"49,533"
"X62",2013,"49,638"
"X62",2014,"49,667"
"X62",2015,"49,816"
"X62",2016,"50,011"
"X62",2017,"49,725"
"X62",2018,"49,4"
"X62",2019,"49,065"
"X62",2020,"48,738"
"X62",2021,"48,403"
"X62",2022,"48,081"
"X62",2023,"47,768"
"X62",2024,"47,456"
"X62",2025,"47,14"
"X62",2026,"46,813"
"X62",2027,"46,493"
"X62",2028,"46,184"
"X62",2029,"45,897"
"X62",2030,"45,639"
"X63",1990,"45,611"
"X63",1991,"46,193"
"X63",1992,"46,056"
"X63",1993,"45,913"
"X63",1994,"46,054"
"X63",1995,"46,045"
"X63",1996,"46,283"
"X63",1997,"46,441"
"X63",1998,"46,77"
"X63",1999,"47,301"
"X63",2000,"47,645"
"X63",2001,"47,64"
"X63",2002,"48,088"
"X63",2003,"48,544"
"X63",2004,"48,797"
"X63",2005,"49,311"
"X63",2006,"49,642"
"X63",2007,"49,898"
"X63",2008,"50,305"
"X63",2009,"50,582"
"X63",2010,"50,699"
"X63",2011,"50,891"
"X63",2012,"51,299"
"X63",2013,"51,493"
"X63",2014,"51,638"
"X63",2015,"51,679"
"X63",2016,"51,92"
"X63",2017,"51,864"
"X63",2018,"51,8"
"X63",2019,"51,722"
"X63",2020,"51,618"
"X63",2021,"51,495"
"X63",2022,"51,358"
"X63",2023,"51,207"
"X63",2024,"51,047"
"X63",2025,"50,884"
"X63",2026,"50,74"
"X63",2027,"50,603"
"X63",2028,"50,47"
"X63",2029,"50,337"
"X63",2030,"50,2"
"X64",1990,"44,609"
"X64",1991,"45,264"
"X64",1992,"45,127"
"X64",1993,"45,064"
"X64",1994,"45,336"
"X64",1995,"45,467"
"X64",1996,"45,797"
"X64",1997,"46,099"
"X64",1998,"46,44"
"X64",1999,"47,011"
"X64",2000,"47,28"
"X64",2001,"47,227"
"X64",2002,"47,825"
"X64",2003,"48,328"
"X64",2004,"48,671"
"X64",2005,"49,199"
"X64",2006,"49,65"
"X64",2007,"49,98"
"X64",2008,"50,396"
"X64",2009,"50,614"
"X64",2010,"50,612"
"X64",2011,"50,808"
"X64",2012,"51,183"
"X64",2013,"51,364"
"X64",2014,"51,467"
"X64",2015,"51,494"
"X64",2016,"51,73"
"X64",2017,"51,685"
"X64",2018,"51,632"
"X64",2019,"51,564"
"X64",2020,"51,47"
"X64",2021,"51,357"
"X64",2022,"51,229"
"X64",2023,"51,085"
"X64",2024,"50,929"
"X64",2025,"50,764"
"X64",2026,"50,614"
"X64",2027,"50,467"
"X64",2028,"50,321"
"X64",2029,"50,176"
"X64",2030,"50,029"
"X65",1990,"46,779"
"X65",1991,"47,021"
"X65",1992,"46,994"
"X65",1993,"46,769"
"X65",1994,"46,508"
"X65",1995,"46,156"
"X65",1996,"45,956"
"X65",1997,"45,807"
"X65",1998,"45,568"
"X65",1999,"45,453"
"X65",2000,"45,212"
"X65",2001,"44,982"
"X65",2002,"44,683"
"X65",2003,"44,471"
"X65",2004,"44,256"
"X65",2005,"44,271"
"X65",2006,"44,07"
"X65",2007,"44,176"
"X65",2008,"43,895"
"X65",2009,"43,462"
"X65",2010,"42,898"
"X65",2011,"42,685"
"X65",2012,"42,955"
"X65",2013,"42,917"
"X65",2014,"43,409"
"X65",2015,"43,643"
"X65",2016,"43,976"
"X65",2017,"43,81"
"X65",2018,"43,65"
"X65",2019,"43,489"
"X65",2020,"43,324"
"X65",2021,"43,164"
"X65",2022,"43,01"
"X65",2023,"42,854"
"X65",2024,"42,689"
"X65",2025,"42,508"
"X65",2026,"42,322"
"X65",2027,"42,125"
"X65",2028,"41,919"
"X65",2029,"41,706"
"X65",2030,"41,487"
"X66",1990,"44,484"
"X66",1991,"45,162"
"X66",1992,"45,02"
"X66",1993,"44,966"
"X66",1994,"45,27"
"X66",1995,"45,428"
"X66",1996,"45,788"
"X66",1997,"46,115"
"X66",1998,"46,488"
"X66",1999,"47,097"
"X66",2000,"47,393"
"X66",2001,"47,349"
"X66",2002,"47,996"
"X66",2003,"48,538"
"X66",2004,"48,911"
"X66",2005,"49,467"
"X66",2006,"49,952"
"X66",2007,"50,293"
"X66",2008,"50,744"
"X66",2009,"50,994"
"X66",2010,"51,02"
"X66",2011,"51,236"
"X66",2012,"51,614"
"X66",2013,"51,805"
"X66",2014,"51,886"
"X66",2015,"51,901"
"X66",2016,"52,13"
"X66",2017,"52,09"
"X66",2018,"52,041"
"X66",2019,"51,976"
"X66",2020,"51,884"
"X66",2021,"51,771"
"X66",2022,"51,643"
"X66",2023,"51,498"
"X66",2024,"51,341"
"X66",2025,"51,174"
"X66",2026,"51,025"
"X66",2027,"50,878"
"X66",2028,"50,733"
"X66",2029,"50,589"
"X66",2030,"50,444"
"X67",1990,"53,742"
"X67",1991,"53,51"
"X67",1992,"53,304"
"X67",1993,"53,136"
"X67",1994,"52,878"
"X67",1995,"52,982"
"X67",1996,"53,342"
"X67",1997,"53,715"
"X67",1998,"53,831"
"X67",1999,"54,395"
"X67",2000,"54,59"
"X67",2001,"54,471"
"X67",2002,"54,943"
"X67",2003,"54,939"
"X67",2004,"55,09"
"X67",2005,"55,526"
"X67",2006,"55,909"
"X67",2007,"55,96"
"X67",2008,"56,309"
"X67",2009,"56,345"
"X67",2010,"56,139"
"X67",2011,"56,198"
"X67",2012,"56,402"
"X67",2013,"56,628"
"X67",2014,"56,778"
"X67",2015,"56,925"
"X67",2016,"57,204"
"X67",2017,"57,21"
"X67",2018,"57,214"
"X67",2019,"57,197"
"X67",2020,"57,145"
"X67",2021,"57,066"
"X67",2022,"56,961"
"X67",2023,"56,837"
"X67",2024,"56,706"
"X67",2025,"56,576"
"X67",2026,"56,466"
"X67",2027,"56,365"
"X67",2028,"56,272"
"X67",2029,"56,185"
"X67",2030,"56,103"
"X68",1990,"37,91"
"X68",1991,"38,161"
"X68",1992,"37,601"
"X68",1993,"37,54"
"X68",1994,"37,871"
"X68",1995,"37,964"
"X68",1996,"38,375"
"X68",1997,"38,728"
"X68",1998,"39,171"
"X68",1999,"39,704"
"X68",2000,"40,209"
"X68",2001,"40,063"
"X68",2002,"41,045"
"X68",2003,"41,698"
"X68",2004,"42,661"
"X68",2005,"42,997"
"X68",2006,"43,475"
"X68",2007,"43,716"
"X68",2008,"44,334"
"X68",2009,"44,479"
"X68",2010,"44,649"
"X68",2011,"44,752"
"X68",2012,"45,463"
"X68",2013,"45,346"
"X68",2014,"45,484"
"X68",2015,"45,384"
"X68",2016,"45,686"
"X68",2017,"45,541"
"X68",2018,"45,384"
"X68",2019,"45,208"
"X68",2020,"45,004"
"X68",2021,"44,798"
"X68",2022,"44,577"
"X68",2023,"44,343"
"X68",2024,"44,103"
"X68",2025,"43,859"
"X68",2026,"43,64"
"X68",2027,"43,429"
"X68",2028,"43,221"
"X68",2029,"43,007"
"X68",2030,"42,78"
"X69",1990,"45,253"
"X69",1991,"46,701"
"X69",1992,"46,962"
"X69",1993,"46,975"
"X69",1994,"47,49"
"X69",1995,"47,681"
"X69",1996,"47,937"
"X69",1997,"48,166"
"X69",1998,"48,541"
"X69",1999,"49,151"
"X69",2000,"49,274"
"X69",2001,"49,341"
"X69",2002,"49,709"
"X69",2003,"50,362"
"X69",2004,"50,313"
"X69",2005,"51,052"
"X69",2006,"51,518"
"X69",2007,"52,062"
"X69",2008,"52,342"
"X69",2009,"52,702"
"X69",2010,"52,651"
"X69",2011,"52,975"
"X69",2012,"53,14"
"X69",2013,"53,513"
"X69",2014,"53,534"
"X69",2015,"53,576"
"X69",2016,"53,716"
"X69",2017,"53,705"
"X69",2018,"53,688"
"X69",2019,"53,661"
"X69",2020,"53,613"
"X69",2021,"53,537"
"X69",2022,"53,451"
"X69",2023,"53,348"
"X69",2024,"53,225"
"X69",2025,"53,081"
"X69",2026,"52,944"
"X69",2027,"52,799"
"X69",2028,"52,649"
"X69",2029,"52,5"
"X69",2030,"52,356"
"X70",1990,"56,927"
"X70",1991,"56,732"
"X70",1992,"56,5"
"X70",1993,"55,37"
"X70",1994,"54,256"
"X70",1995,"53,745"
"X70",1996,"52,848"
"X70",1997,"52,022"
"X70",1998,"51,442"
"X70",1999,"52,834"
"X70",2000,"53,026"
"X70",2001,"52,365"
"X70",2002,"52,26"
"X70",2003,"51,901"
"X70",2004,"51,939"
"X70",2005,"51,926"
"X70",2006,"52,046"
"X70",2007,"52,238"
"X70",2008,"52,182"
"X70",2009,"52,317"
"X70",2010,"52,307"
"X70",2011,"52,498"
"X70",2012,"52,499"
"X70",2013,"52,609"
"X70",2014,"52,516"
"X70",2015,"52,585"
"X70",2016,"52,615"
"X70",2017,"52,366"
"X70",2018,"52,078"
"X70",2019,"51,778"
"X70",2020,"51,48"
"X70",2021,"51,161"
"X70",2022,"50,85"
"X70",2023,"50,549"
"X70",2024,"50,257"
"X70",2025,"49,973"
"X70",2026,"49,687"
"X70",2027,"49,42"
"X70",2028,"49,17"
"X70",2029,"48,937"
"X70",2030,"48,721"
"X71",1990,"54,221"
"X71",1991,"53,946"
"X71",1992,"53,69"
"X71",1993,"53,444"
"X71",1994,"53,603"
"X71",1995,"53,717"
"X71",1996,"52,939"
"X71",1997,"52,041"
"X71",1998,"51,119"
"X71",1999,"50,055"
"X71",2000,"50,715"
"X71",2001,"50,022"
"X71",2002,"49,887"
"X71",2003,"49,692"
"X71",2004,"49,248"
"X71",2005,"48,38"
"X71",2006,"48,151"
"X71",2007,"47,951"
"X71",2008,"47,802"
"X71",2009,"47,746"
"X71",2010,"47,659"
"X71",2011,"47,527"
"X71",2012,"46,725"
"X71",2013,"47,58"
"X71",2014,"46,323"
"X71",2015,"46,855"
"X71",2016,"46,626"
"X71",2017,"46,331"
"X71",2018,"46,014"
"X71",2019,"45,678"
"X71",2020,"45,325"
"X71",2021,"44,915"
"X71",2022,"44,495"
"X71",2023,"44,075"
"X71",2024,"43,669"
"X71",2025,"43,284"
"X71",2026,"42,899"
"X71",2027,"42,543"
"X71",2028,"42,206"
"X71",2029,"41,875"
"X71",2030,"41,542"
"X72",1990,"59,06"
"X72",1991,"58,846"
"X72",1992,"58,621"
"X72",1993,"57,125"
"X72",1994,"55,607"
"X72",1995,"55,123"
"X72",1996,"54,073"
"X72",1997,"53,308"
"X72",1998,"52,621"
"X72",1999,"55,202"
"X72",2000,"55,126"
"X72",2001,"54,195"
"X72",2002,"54,31"
"X72",2003,"53,827"
"X72",2004,"54,191"
"X72",2005,"54,331"
"X72",2006,"54,819"
"X72",2007,"55,304"
"X72",2008,"55,214"
"X72",2009,"55,331"
"X72",2010,"55,118"
"X72",2011,"55,437"
"X72",2012,"55,484"
"X72",2013,"55,356"
"X72",2014,"55,401"
"X72",2015,"55,293"
"X72",2016,"55,307"
"X72",2017,"55,043"
"X72",2018,"54,723"
"X72",2019,"54,39"
"X72",2020,"54,075"
"X72",2021,"53,744"
"X72",2022,"53,435"
"X72",2023,"53,143"
"X72",2024,"52,854"
"X72",2025,"52,562"
"X72",2026,"52,251"
"X72",2027,"51,949"
"X72",2028,"51,663"
"X72",2029,"51,405"
"X72",2030,"51,185"
"X73",1990,"52,848"
"X73",1991,"52,8"
"X73",1992,"52,577"
"X73",1993,"51,762"
"X73",1994,"50,726"
"X73",1995,"49,583"
"X73",1996,"49,048"
"X73",1997,"48,116"
"X73",1998,"48,176"
"X73",1999,"48,159"
"X73",2000,"48,742"
"X73",2001,"48,923"
"X73",2002,"48,182"
"X73",2003,"48,045"
"X73",2004,"47,517"
"X73",2005,"47,772"
"X73",2006,"47,102"
"X73",2007,"46,764"
"X73",2008,"46,9"
"X73",2009,"47,259"
"X73",2010,"47,915"
"X73",2011,"47,994"
"X73",2012,"48,517"
"X73",2013,"48,722"
"X73",2014,"49,169"
"X73",2015,"49,369"
"X73",2016,"49,654"
"X73",2017,"49,472"
"X73",2018,"49,283"
"X73",2019,"49,083"
"X73",2020,"48,869"
"X73",2021,"48,641"
"X73",2022,"48,405"
"X73",2023,"48,168"
"X73",2024,"47,949"
"X73",2025,"47,756"
"X73",2026,"47,601"
"X73",2027,"47,478"
"X73",2028,"47,373"
"X73",2029,"47,261"
"X73",2030,"47,122"
"X74",1990,"55,215"
"X74",1991,"55,3"
"X74",1992,"55,433"
"X74",1993,"55,571"
"X74",1994,"55,801"
"X74",1995,"55,912"
"X74",1996,"55,9"
"X74",1997,"55,883"
"X74",1998,"55,94"
"X74",1999,"55,953"
"X74",2000,"55,915"
"X74",2001,"55,828"
"X74",2002,"55,8"
"X74",2003,"55,617"
"X74",2004,"55,363"
"X74",2005,"55,541"
"X74",2006,"55,681"
"X74",2007,"55,752"
"X74",2008,"55,846"
"X74",2009,"55,684"
"X74",2010,"55,747"
"X74",2011,"55,814"
"X74",2012,"55,768"
"X74",2013,"55,615"
"X74",2014,"55,747"
"X74",2015,"55,666"
"X74",2016,"55,524"
"X74",2017,"55,482"
"X74",2018,"55,389"
"X74",2019,"55,232"
"X74",2020,"55,005"
"X74",2021,"54,708"
"X74",2022,"54,345"
"X74",2023,"53,939"
"X74",2024,"53,522"
"X74",2025,"53,116"
"X74",2026,"52,725"
"X74",2027,"52,352"
"X74",2028,"52,004"
"X74",2029,"51,691"
"X74",2030,"51,417"
"X75",1990,"50,825"
"X75",1991,"51,069"
"X75",1992,"51,399"
"X75",1993,"51,718"
"X75",1994,"52,098"
"X75",1995,"52,151"
"X75",1996,"52,018"
"X75",1997,"51,904"
"X75",1998,"51,945"
"X75",1999,"51,977"
"X75",2000,"51,619"
"X75",2001,"52,054"
"X75",2002,"51,811"
"X75",2003,"51,945"
"X75",2004,"51,781"
"X75",2005,"51,817"
"X75",2006,"51,862"
"X75",2007,"51,812"
"X75",2008,"51,769"
"X75",2009,"51,808"
"X75",2010,"52,109"
"X75",2011,"52,422"
"X75",2012,"52,438"
"X75",2013,"52,21"
"X75",2014,"52,358"
"X75",2015,"52,404"
"X75",2016,"52,145"
"X75",2017,"52,162"
"X75",2018,"52,148"
"X75",2019,"52,083"
"X75",2020,"51,958"
"X75",2021,"51,776"
"X75",2022,"51,543"
"X75",2023,"51,273"
"X75",2024,"50,986"
"X75",2025,"50,699"
"X75",2026,"50,421"
"X75",2027,"50,146"
"X75",2028,"49,876"
"X75",2029,"49,615"
"X75",2030,"49,365"
"X76",1990,"43,162"
"X76",1991,"42,992"
"X76",1992,"42,014"
"X76",1993,"38,091"
"X76",1994,"41,043"
"X76",1995,"40,78"
"X76",1996,"40,402"
"X76",1997,"39,051"
"X76",1998,"39,202"
"X76",1999,"39,572"
"X76",2000,"37,142"
"X76",2001,"37,496"
"X76",2002,"37,997"
"X76",2003,"37,05"
"X76",2004,"35,025"
"X76",2005,"35,11"
"X76",2006,"35,047"
"X76",2007,"35,224"
"X76",2008,"35,868"
"X76",2009,"36,756"
"X76",2010,"37,799"
"X76",2011,"38,599"
"X76",2012,"38,979"
"X76",2013,"39,805"
"X76",2014,"39,903"
"X76",2015,"40,726"
"X76",2016,"41,413"
"X76",2017,"41,227"
"X76",2018,"41,019"
"X76",2019,"40,79"
"X76",2020,"40,544"
"X76",2021,"40,29"
"X76",2022,"40,019"
"X76",2023,"39,736"
"X76",2024,"39,448"
"X76",2025,"39,159"
"X76",2026,"38,871"
"X76",2027,"38,585"
"X76",2028,"38,307"
"X76",2029,"38,046"
"X76",2030,"37,806"
"X77",1990,"46,251"
"X77",1991,"46,729"
"X77",1992,"47,898"
"X77",1993,"48,69"
"X77",1994,"50,172"
"X77",1995,"50,696"
"X77",1996,"50,629"
"X77",1997,"50,778"
"X77",1998,"50,819"
"X77",1999,"51,835"
"X77",2000,"52,732"
"X77",2001,"53,288"
"X77",2002,"53,02"
"X77",2003,"53,987"
"X77",2004,"54,401"
"X77",2005,"54,783"
"X77",2006,"55,241"
"X77",2007,"55,797"
"X77",2008,"55,897"
"X77",2009,"56,785"
"X77",2010,"57,112"
"X77",2011,"56,799"
"X77",2012,"57,714"
"X77",2013,"57,867"
"X77",2014,"58,857"
"X77",2015,"58,832"
"X77",2016,"59,191"
"X77",2017,"59,166"
"X77",2018,"59,145"
"X77",2019,"59,126"
"X77",2020,"59,107"
"X77",2021,"59,114"
"X77",2022,"59,128"
"X77",2023,"59,145"
"X77",2024,"59,158"
"X77",2025,"59,16"
"X77",2026,"59,184"
"X77",2027,"59,202"
"X77",2028,"59,222"
"X77",2029,"59,255"
"X77",2030,"59,308"
"X78",1990,"45,615"
"X78",1991,"45,587"
"X78",1992,"45,085"
"X78",1993,"42,626"
"X78",1994,"44,735"
"X78",1995,"44,596"
"X78",1996,"44,305"
"X78",1997,"43,395"
"X78",1998,"43,517"
"X78",1999,"43,83"
"X78",2000,"42,186"
"X78",2001,"42,582"
"X78",2002,"42,829"
"X78",2003,"42,303"
"X78",2004,"40,957"
"X78",2005,"41,053"
"X78",2006,"41,063"
"X78",2007,"41,209"
"X78",2008,"41,635"
"X78",2009,"42,281"
"X78",2010,"43,071"
"X78",2011,"43,661"
"X78",2012,"43,955"
"X78",2013,"44,426"
"X78",2014,"44,577"
"X78",2015,"45,117"
"X78",2016,"45,502"
"X78",2017,"45,376"
"X78",2018,"45,227"
"X78",2019,"45,053"
"X78",2020,"44,855"
"X78",2021,"44,64"
"X78",2022,"44,405"
"X78",2023,"44,157"
"X78",2024,"43,901"
"X78",2025,"43,642"
"X78",2026,"43,389"
"X78",2027,"43,136"
"X78",2028,"42,889"
"X78",2029,"42,657"
"X78",2030,"42,443"
"X79",1990,"39,513"
"X79",1991,"39,466"
"X79",1992,"38,613"
"X79",1993,"34,59"
"X79",1994,"37,917"
"X79",1995,"37,678"
"X79",1996,"37,261"
"X79",1997,"35,857"
"X79",1998,"36,06"
"X79",1999,"36,582"
"X79",2000,"33,993"
"X79",2001,"34,66"
"X79",2002,"35,045"
"X79",2003,"34,277"
"X79",2004,"32,23"
"X79",2005,"32,23"
"X79",2006,"32,121"
"X79",2007,"32,27"
"X79",2008,"32,86"
"X79",2009,"33,974"
"X79",2010,"35,19"
"X79",2011,"36,095"
"X79",2012,"36,592"
"X79",2013,"37,45"
"X79",2014,"37,619"
"X79",2015,"38,558"
"X79",2016,"39,287"
"X79",2017,"39,132"
"X79",2018,"38,969"
"X79",2019,"38,798"
"X79",2020,"38,618"
"X79",2021,"38,437"
"X79",2022,"38,252"
"X79",2023,"38,062"
"X79",2024,"37,862"
"X79",2025,"37,651"
"X79",2026,"37,439"
"X79",2027,"37,217"
"X79",2028,"36,991"
"X79",2029,"36,767"
"X79",2030,"36,551"
"X82",1990,"46,279"
"X82",1991,"46,834"
"X82",1992,"46,69"
"X82",1993,"46,514"
"X82",1994,"46,61"
"X82",1995,"46,544"
"X82",1996,"46,58"
"X82",1997,"46,731"
"X82",1998,"46,94"
"X82",1999,"47,41"
"X82",2000,"47,68"
"X82",2001,"47,637"
"X82",2002,"47,782"
"X82",2003,"48,105"
"X82",2004,"48,353"
"X82",2005,"48,753"
"X82",2006,"49,132"
"X82",2007,"49,355"
"X82",2008,"49,706"
"X82",2009,"49,951"
"X82",2010,"50,102"
"X82",2011,"50,254"
"X82",2012,"50,643"
"X82",2013,"50,823"
"X82",2014,"50,963"
"X82",2015,"50,962"
"X82",2016,"51,135"
"X82",2017,"51,065"
"X82",2018,"50,988"
"X82",2019,"50,896"
"X82",2020,"50,78"
"X82",2021,"50,646"
"X82",2022,"50,498"
"X82",2023,"50,337"
"X82",2024,"50,167"
"X82",2025,"49,993"
"X82",2026,"49,838"
"X82",2027,"49,69"
"X82",2028,"49,545"
"X82",2029,"49,401"
"X82",2030,"49,251"
"X83",1990,"53,767"
"X83",1991,"53,916"
"X83",1992,"53,99"
"X83",1993,"53,821"
"X83",1994,"53,928"
"X83",1995,"53,812"
"X83",1996,"53,711"
"X83",1997,"53,616"
"X83",1998,"53,428"
"X83",1999,"53,467"
"X83",2000,"53,259"
"X83",2001,"53,063"
"X83",2002,"53,025"
"X83",2003,"52,853"
"X83",2004,"52,768"
"X83",2005,"52,715"
"X83",2006,"52,153"
"X83",2007,"51,541"
"X83",2008,"50,983"
"X83",2009,"50,368"
"X83",2010,"49,613"
"X83",2011,"49,187"
"X83",2012,"48,843"
"X83",2013,"48,73"
"X83",2014,"48,578"
"X83",2015,"48,414"
"X83",2016,"48,436"
"X83",2017,"48,083"
"X83",2018,"47,708"
"X83",2019,"47,32"
"X83",2020,"46,928"
"X83",2021,"46,545"
"X83",2022,"46,159"
"X83",2023,"45,773"
"X83",2024,"45,387"
"X83",2025,"45,002"
"X83",2026,"44,63"
"X83",2027,"44,265"
"X83",2028,"43,905"
"X83",2029,"43,547"
"X83",2030,"43,186"
"X84",1990,"54,942"
"X84",1991,"55,718"
"X84",1992,"56,434"
"X84",1993,"56,426"
"X84",1994,"56,376"
"X84",1995,"56,505"
"X84",1996,"56,628"
"X84",1997,"56,702"
"X84",1998,"56,864"
"X84",1999,"57,031"
"X84",2000,"56,928"
"X84",2001,"56,947"
"X84",2002,"56,791"
"X84",2003,"56,613"
"X84",2004,"56,388"
"X84",2005,"56,453"
"X84",2006,"56,481"
"X84",2007,"56,663"
"X84",2008,"56,707"
"X84",2009,"56,756"
"X84",2010,"57,05"
"X84",2011,"57,261"
"X84",2012,"57,007"
"X84",2013,"56,683"
"X84",2014,"56,727"
"X84",2015,"55,773"
"X84",2016,"56,417"
"X84",2017,"56,396"
"X84",2018,"56,357"
"X84",2019,"56,302"
"X84",2020,"56,234"
"X84",2021,"56,154"
"X84",2022,"56,064"
"X84",2023,"55,963"
"X84",2024,"55,852"
"X84",2025,"55,73"
"X84",2026,"55,606"
"X84",2027,"55,477"
"X84",2028,"55,345"
"X84",2029,"55,216"
"X84",2030,"55,092"
"X85",1990,"57,15"
"X85",1991,"57,069"
"X85",1992,"57,022"
"X85",1993,"56,882"
"X85",1994,"56,746"
"X85",1995,"56,484"
"X85",1996,"56,225"
"X85",1997,"55,892"
"X85",1998,"55,551"
"X85",1999,"55,487"
"X85",2000,"55,208"
"X85",2001,"54,933"
"X85",2002,"54,832"
"X85",2003,"54,575"
"X85",2004,"54,423"
"X85",2005,"54,271"
"X85",2006,"53,308"
"X85",2007,"52,358"
"X85",2008,"51,461"
"X85",2009,"50,529"
"X85",2010,"49,438"
"X85",2011,"48,835"
"X85",2012,"48,295"
"X85",2013,"48,126"
"X85",2014,"47,935"
"X85",2015,"47,781"
"X85",2016,"47,556"
"X85",2017,"47,086"
"X85",2018,"46,585"
"X85",2019,"46,069"
"X85",2020,"45,549"
"X85",2021,"45,048"
"X85",2022,"44,544"
"X85",2023,"44,042"
"X85",2024,"43,543"
"X85",2025,"43,047"
"X85",2026,"42,566"
"X85",2027,"42,096"
"X85",2028,"41,634"
"X85",2029,"41,173"
"X85",2030,"40,71"
"X86",1990,"50,939"
"X86",1991,"51,662"
"X86",1992,"52,477"
"X86",1993,"53,03"
"X86",1994,"53,338"
"X86",1995,"53,455"
"X86",1996,"53,687"
"X86",1997,"53,854"
"X86",1998,"54,047"
"X86",1999,"54,224"
"X86",2000,"54,429"
"X86",2001,"54,42"
"X86",2002,"54,282"
"X86",2003,"54,052"
"X86",2004,"53,765"
"X86",2005,"53,698"
"X86",2006,"53,666"
"X86",2007,"53,687"
"X86",2008,"53,821"
"X86",2009,"53,663"
"X86",2010,"53,134"
"X86",2011,"53,888"
"X86",2012,"53,784"
"X86",2013,"53,709"
"X86",2014,"53,954"
"X86",2015,"53,735"
"X86",2016,"52,662"
"X86",2017,"52,731"
"X86",2018,"52,716"
"X86",2019,"52,61"
"X86",2020,"52,411"
"X86",2021,"52,137"
"X86",2022,"51,79"
"X86",2023,"51,368"
"X86",2024,"50,873"
"X86",2025,"50,309"
"X86",2026,"49,698"
"X86",2027,"49,035"
"X86",2028,"48,366"
"X86",2029,"47,76"
"X86",2030,"47,253"
"X87",1990,"47,087"
"X87",1991,"47,295"
"X87",1992,"47,395"
"X87",1993,"47,285"
"X87",1994,"47,556"
"X87",1995,"47,569"
"X87",1996,"47,669"
"X87",1997,"47,879"
"X87",1998,"47,978"
"X87",1999,"48,13"
"X87",2000,"48,163"
"X87",2001,"48,202"
"X87",2002,"48,218"
"X87",2003,"48,302"
"X87",2004,"48,406"
"X87",2005,"48,643"
"X87",2006,"48,883"
"X87",2007,"49,054"
"X87",2008,"49,169"
"X87",2009,"49,332"
"X87",2010,"49,338"
"X87",2011,"49,438"
"X87",2012,"49,559"
"X87",2013,"49,634"
"X87",2014,"49,641"
"X87",2015,"49,647"
"X87",2016,"49,958"
"X87",2017,"49,958"
"X87",2018,"49,951"
"X87",2019,"49,937"
"X87",2020,"49,913"
"X87",2021,"49,873"
"X87",2022,"49,829"
"X87",2023,"49,781"
"X87",2024,"49,73"
"X87",2025,"49,677"
"X87",2026,"49,631"
"X87",2027,"49,587"
"X87",2028,"49,547"
"X87",2029,"49,512"
"X87",2030,"49,484"
"YEM",1990,"16,832"
"YEM",1991,"16,793"
"YEM",1992,"16,761"
"YEM",1993,"16,807"
"YEM",1994,"16,848"
"YEM",1995,"17,762"
"YEM",1996,"18,707"
"YEM",1997,"19,691"
"YEM",1998,"20,717"
"YEM",1999,"21,786"
"YEM",2000,"20,371"
"YEM",2001,"19,028"
"YEM",2002,"17,76"
"YEM",2003,"16,564"
"YEM",2004,"15,436"
"YEM",2005,"14,378"
"YEM",2006,"13,387"
"YEM",2007,"12,462"
"YEM",2008,"11,6"
"YEM",2009,"10,797"
"YEM",2010,"10,049"
"YEM",2011,"8,848"
"YEM",2012,"7,8"
"YEM",2013,"6,884"
"YEM",2014,"6,084"
"YEM",2015,"6,133"
"YEM",2016,"6,171"
"YEM",2017,"5,998"
"YEM",2018,"5,823"
"YEM",2019,"5,648"
"YEM",2020,"5,471"
"YEM",2021,"5,294"
"YEM",2022,"5,116"
