"ref_area";"time";"obs_value"
"X55";2006;66,137
"X55";2007;66,414
"X55";2008;66,565
"X55";2009;66,455
"X55";2010;66,394
"X55";2011;66,389
"X55";2012;66,132
"X55";2013;65,992
"X55";2014;65,896
"X55";2015;66,028
"X55";2016;66,044
"X55";2017;65,967
"X55";2018;65,891
"X55";2019;65,808
"X55";2020;65,713
"X55";2021;65,606
"X55";2022;65,493
"X55";2023;65,376
"X55";2024;65,262
"X55";2025;65,155
"X55";2026;65,07
"X55";2027;64,995
"X55";2028;64,929
"X55";2029;64,87
"X55";2030;64,817
"X56";1990;59,171
"X56";1991;59,061
"X56";1992;59
"X56";1993;58,97
"X56";1994;59,049
"X56";1995;58,697
"X56";1996;58,488
"X56";1997;58,321
"X56";1998;58,156
"X56";1999;57,95
"X56";2000;57,772
"X56";2001;57,988
"X56";2002;58,223
"X56";2003;58,513
"X56";2004;58,814
"X56";2005;59,172
"X56";2006;58,37
"X56";2007;57,474
"X56";2008;56,558
"X56";2009;55,872
"X56";2010;54,882
"X56";2011;54,363
"X56";2012;53,88
"X56";2013;53,926
"X56";2014;53,891
"X56";2015;54,037
"X56";2016;54,214
"X56";2017;54,118
"X56";2018;54,019
"X56";2019;53,915
"X56";2020;53,806
"X56";2021;53,687
"X56";2022;53,565
"X56";2023;53,443
"X56";2024;53,324
"X56";2025;53,21
"X56";2026;53,097
"X56";2027;52,991
"X56";2028;52,886
"X56";2029;52,776
"X56";2030;52,654
"X57";1990;72,793
"X57";1991;72,66
"X57";1992;72,457
"X57";1993;72,232
"X57";1994;72,044
"X57";1995;71,924
"X57";1996;71,748
"X57";1997;71,643
"X57";1998;71,58
"X57";1999;71,519
"X57";2000;71,262
"X57";2001;71,04
"X57";2002;70,78
"X57";2003;70,49
"X57";2004;70,184
"X57";2005;69,871
"X57";2006;69,438
"X57";2007;69,013
"X57";2008;68,604
"X57";2009;68,473
"X57";2010;68,382
"X57";2011;68,533
"X57";2012;68,719
"X57";2013;68,92
"X57";2014;69,105
"X57";2015;69,263
"X57";2016;69,393
"X57";2017;69,254
"X57";2018;69,129
"X57";2019;69,012
"X57";2020;68,9
"X57";2021;68,8
"X57";2022;68,707
"X57";2023;68,618
"X57";2024;68,538
"X57";2025;68,464
"X57";2026;68,399
"X57";2027;68,342
"X57";2028;68,287
"X57";2029;68,223
"X57";2030;68,146
"X58";1990;59,41
"X58";1991;59,326
"X58";1992;59,279
"X58";1993;59,266
"X58";1994;59,374
"X58";1995;59,022
"X58";1996;58,838
"X58";1997;58,665
"X58";1998;58,492
"X58";1999;58,269
"X58";2000;58,073
"X58";2001;58,294
"X58";2002;58,53
"X58";2003;58,824
"X58";2004;59,126
"X58";2005;59,485
"X58";2006;58,684
"X58";2007;57,777
"X58";2008;56,91
"X58";2009;56,139
"X58";2010;55,099
"X58";2011;54,545
"X58";2012;54,025
"X58";2013;54,076
"X58";2014;54,038
"X58";2015;54,12
"X58";2016;54,219
"X58";2017;54,12
"X58";2018;54,02
"X58";2019;53,919
"X58";2020;53,815
"X58";2021;53,703
"X58";2022;53,591
"X58";2023;53,48
"X58";2024;53,374
"X58";2025;53,276
"X58";2026;53,178
"X58";2027;53,089
"X58";2028;53,003
"X58";2029;52,909
"X58";2030;52,803
"X59";1990;46,359
"X59";1991;45,607
"X59";1992;45,15
"X59";1993;44,664
"X59";1994;44,142
"X59";1995;43,586
"X59";1996;42,997
"X59";1997;43,166
"X59";1998;43,396
"X59";1999;43,716
"X59";2000;44,14
"X59";2001;44,686
"X59";2002;45,297
"X59";2003;45,969
"X59";2004;46,698
"X59";2005;47,485
"X59";2006;46,466
"X59";2007;45,509
"X59";2008;43,366
"X59";2009;43,9
"X59";2010;43,268
"X59";2011;42,86
"X59";2012;42,485
"X59";2013;42,127
"X59";2014;41,762
"X59";2015;42,92
"X59";2016;44,447
"X59";2017;44,267
"X59";2018;44,02
"X59";2019;43,71
"X59";2020;43,34
"X59";2021;42,921
"X59";2022;42,446
"X59";2023;41,926
"X59";2024;41,377
"X59";2025;40,811
"X59";2026;40,245
"X59";2027;39,666
"X59";2028;39,082
"X59";2029;38,502
"X59";2030;37,932
"X60";1990;59,837
"X60";1991;59,85
"X60";1992;59,496
"X60";1993;58,718
"X60";1994;58,43
"X60";1995;58,139
"X60";1996;57,794
"X60";1997;57,388
"X60";1998;57,207
"X60";1999;57,78
"X60";2000;57,663
"X60";2001;57,258
"X60";2002;57,257
"X60";2003;57,168
"X60";2004;57,156
"X60";2005;57,389
"X60";2006;57,479
"X60";2007;57,695
"X60";2008;57,951
"X60";2009;57,98
"X60";2010;58,039
"X60";2011;58,178
"X60";2012;58,318
"X60";2013;58,419
"X60";2014;58,442
"X60";2015;58,543
"X60";2016;58,678
"X60";2017;58,502
"X60";2018;58,305
"X60";2019;58,087
"X60";2020;57,85
"X60";2021;57,569
"X60";2022;57,275
"X60";2023;56,974
"X60";2024;56,673
"X60";2025;56,378
"X60";2026;56,078
"X60";2027;55,793
"X60";2028;55,524
"X60";2029;55,271
"X60";2030;55,037
"X61";1990;60,37
"X61";1991;60,277
"X61";1992;60,229
"X61";1993;60,201
"X61";1994;60,366
"X61";1995;60,411
"X61";1996;59,959
"X61";1997;59,43
"X61";1998;58,917
"X61";1999;58,36
"X61";2000;58,688
"X61";2001;58,266
"X61";2002;58,055
"X61";2003;58,003
"X61";2004;57,82
"X61";2005;57,798
"X61";2006;57,782
"X61";2007;57,746
"X61";2008;57,753
"X61";2009;57,844
"X61";2010;58,088
"X61";2011;58,435
"X61";2012;58,343
"X61";2013;58,719
"X61";2014;58,217
"X61";2015;58,607
"X61";2016;58,515
"X61";2017;58,488
"X61";2018;58,426
"X61";2019;58,318
"X61";2020;58,157
"X61";2021;57,904
"X61";2022;57,604
"X61";2023;57,278
"X61";2024;56,957
"X61";2025;56,662
"X61";2026;56,363
"X61";2027;56,094
"X61";2028;55,854
"X61";2029;55,638
"X61";2030;55,444
"X62";1990;64,023
"X62";1991;63,856
"X62";1992;63,665
"X62";1993;62,02
"X62";1994;61,376
"X62";1995;60,883
"X62";1996;59,975
"X62";1997;58,926
"X62";1998;58,335
"X62";1999;59,828
"X62";2000;59,14
"X62";2001;58,333
"X62";2002;58,048
"X62";2003;57,402
"X62";2004;57,327
"X62";2005;57,375
"X62";2006;57,395
"X62";2007;57,823
"X62";2008;58,167
"X62";2009;58,273
"X62";2010;58,487
"X62";2011;58,816
"X62";2012;58,877
"X62";2013;59,055
"X62";2014;59,262
"X62";2015;59,498
"X62";2016;59,707
"X62";2017;59,441
"X62";2018;59,129
"X62";2019;58,798
"X62";2020;58,464
"X62";2021;58,087
"X62";2022;57,712
"X62";2023;57,342
"X62";2024;56,977
"X62";2025;56,619
"X62";2026;56,234
"X62";2027;55,864
"X62";2028;55,516
"X62";2029;55,203
"X62";2030;54,933
"X63";1990;57,268
"X63";1991;57,404
"X63";1992;56,894
"X63";1993;56,49
"X63";1994;56,327
"X63";1995;56,093
"X63";1996;56,098
"X63";1997;56,096
"X63";1998;56,219
"X63";1999;56,448
"X63";2000;56,589
"X63";2001;56,427
"X63";2002;56,635
"X63";2003;56,872
"X63";2004;56,93
"X63";2005;57,321
"X63";2006;57,473
"X63";2007;57,609
"X63";2008;57,858
"X63";2009;57,829
"X63";2010;57,762
"X63";2011;57,749
"X63";2012;57,98
"X63";2013;57,984
"X63";2014;57,995
"X63";2015;57,96
"X63";2016;58,094
"X63";2017;57,944
"X63";2018;57,789
"X63";2019;57,619
"X63";2020;57,425
"X63";2021;57,196
"X63";2022;56,952
"X63";2023;56,697
"X63";2024;56,438
"X63";2025;56,181
"X63";2026;55,931
"X63";2027;55,693
"X63";2028;55,465
"X63";2029;55,242
"X63";2030;55,021
"X64";1990;56,733
"X64";1991;56,887
"X64";1992;56,35
"X64";1993;55,995
"X64";1994;55,948
"X64";1995;55,795
"X64";1996;55,888
"X64";1997;56,005
"X64";1998;56,159
"X64";1999;56,445
"X64";2000;56,527
"X64";2001;56,304
"X64";2002;56,623
"X64";2003;56,898
"X64";2004;56,988
"X64";2005;57,342
"X64";2006;57,566
"X64";2007;57,74
"X64";2008;57,957
"X64";2009;57,836
"X64";2010;57,658
"X64";2011;57,63
"X64";2012;57,827
"X64";2013;57,782
"X64";2014;57,739
"X64";2015;57,687
"X64";2016;57,798
"X64";2017;57,657
"X64";2018;57,512
"X64";2019;57,353
"X64";2020;57,169
"X64";2021;56,951
"X64";2022;56,719
"X64";2023;56,474
"X64";2024;56,22
"X64";2025;55,963
"X64";2026;55,708
"X64";2027;55,459
"X64";2028;55,217
"X64";2029;54,979
"X64";2030;54,745
"X65";1990;57,106
"X65";1991;57,227
"X65";1992;57,077
"X65";1993;56,783
"X65";1994;56,448
"X65";1995;56,035
"X65";1996;55,802
"X65";1997;55,596
"X65";1998;55,357
"X65";1999;55,289
"X65";2000;55,013
"X65";2001;54,715
"X65";2002;54,283
"X65";2003;54,006
"X65";2004;53,694
"X65";2005;53,545
"X65";2006;53,283
"X65";2007;53,246
"X65";2008;52,873
"X65";2009;52,221
"X65";2010;51,587
"X65";2011;51,546
"X65";2012;51,78
"X65";2013;51,545
"X65";2014;52,012
"X65";2015;52,136
"X65";2016;52,524
"X65";2017;52,292
"X65";2018;52,067
"X65";2019;51,843
"X65";2020;51,616
"X65";2021;51,373
"X65";2022;51,135
"X65";2023;50,898
"X65";2024;50,655
"X65";2025;50,402
"X65";2026;50,129
"X65";2027;49,852
"X65";2028;49,571
"X65";2029;49,289
"X65";2030;49,009
"X66";1990;56,711
"X66";1991;56,867
"X66";1992;56,308
"X66";1993;55,95
"X66";1994;55,919
"X66";1995;55,782
"X66";1996;55,893
"X66";1997;56,028
"X66";1998;56,204
"X66";1999;56,509
"X66";2000;56,61
"X66";2001;56,392
"X66";2002;56,751
"X66";2003;57,056
"X66";2004;57,167
"X66";2005;57,548
"X66";2006;57,798
"X66";2007;57,982
"X66";2008;58,229
"X66";2009;58,135
"X66";2010;57,979
"X66";2011;57,95
"X66";2012;58,144
"X66";2013;58,107
"X66";2014;58,037
"X66";2015;57,974
"X66";2016;58,07
"X66";2017;57,933
"X66";2018;57,791
"X66";2019;57,633
"X66";2020;57,45
"X66";2021;57,232
"X66";2022;56,999
"X66";2023;56,752
"X66";2024;56,497
"X66";2025;56,238
"X66";2026;55,983
"X66";2027;55,734
"X66";2028;55,492
"X66";2029;55,255
"X66";2030;55,022
"X67";1990;63,141
"X67";1991;62,7
"X67";1992;62,134
"X67";1993;61,547
"X67";1994;61,24
"X67";1995;61,227
"X67";1996;61,27
"X67";1997;61,48
"X67";1998;61,429
"X67";1999;61,729
"X67";2000;61,749
"X67";2001;61,425
"X67";2002;61,638
"X67";2003;61,701
"X67";2004;61,627
"X67";2005;61,991
"X67";2006;62,293
"X67";2007;62,33
"X67";2008;62,622
"X67";2009;62,25
"X67";2010;61,939
"X67";2011;61,866
"X67";2012;62,001
"X67";2013;62,056
"X67";2014;62,096
"X67";2015;62,162
"X67";2016;62,332
"X67";2017;62,283
"X67";2018;62,237
"X67";2019;62,173
"X67";2020;62,073
"X67";2021;61,932
"X67";2022;61,766
"X67";2023;61,581
"X67";2024;61,394
"X67";2025;61,213
"X67";2026;61,04
"X67";2027;60,881
"X67";2028;60,734
"X67";2029;60,598
"X67";2030;60,47
"X68";1990;52,286
"X68";1991;52,312
"X68";1992;51,377
"X68";1993;51,103
"X68";1994;50,956
"X68";1995;50,66
"X68";1996;50,828
"X68";1997;50,957
"X68";1998;51,279
"X68";1999;51,528
"X68";2000;51,806
"X68";2001;51,605
"X68";2002;52,239
"X68";2003;52,696
"X68";2004;53,272
"X68";2005;53,374
"X68";2006;53,593
"X68";2007;53,637
"X68";2008;53,913
"X68";2009;53,61
"X68";2010;53,479
"X68";2011;53,316
"X68";2012;53,641
"X68";2013;53,26
"X68";2014;53,223
"X68";2015;53,125
"X68";2016;53,288
"X68";2017;53,025
"X68";2018;52,751
"X68";2019;52,457
"X68";2020;52,135
"X68";2021;51,792
"X68";2022;51,434
"X68";2023;51,065
"X68";2024;50,693
"X68";2025;50,323
"X68";2026;49,964
"X68";2027;49,619
"X68";2028;49,28
"X68";2029;48,939
"X68";2030;48,589
"X69";1990;57,005
"X69";1991;57,576
"X69";1992;57,388
"X69";1993;57,102
"X69";1994;57,277
"X69";1995;57,181
"X69";1996;57,242
"X69";1997;57,304
"X69";1998;57,428
"X69";1999;57,738
"X69";2000;57,698
"X69";2001;57,516
"X69";2002;57,644
"X69";2003;57,888
"X69";2004;57,672
"X69";2005;58,228
"X69";2006;58,416
"X69";2007;58,761
"X69";2008;58,884
"X69";2009;59,03
"X69";2010;58,867
"X69";2011;58,954
"X69";2012;59,056
"X69";2013;59,207
"X69";2014;59,091
"X69";2015;58,991
"X69";2016;59,014
"X69";2017;58,906
"X69";2018;58,797
"X69";2019;58,679
"X69";2020;58,544
"X69";2021;58,368
"X69";2022;58,184
"X69";2023;57,986
"X69";2024;57,773
"X69";2025;57,543
"X69";2026;57,306
"X69";2027;57,064
"X69";2028;56,822
"X69";2029;56,586
"X69";2030;56,36
"X70";1990;63,864
"X70";1991;63,726
"X70";1992;63,63
"X70";1993;62,535
"X70";1994;61,384
"X70";1995;60,88
"X70";1996;59,905
"X70";1997;58,863
"X70";1998;58,14
"X70";1999;59,374
"X70";2000;59,489
"X70";2001;58,693
"X70";2002;58,365
"X70";2003;57,967
"X70";2004;58,035
"X70";2005;58,143
"X70";2006;58,233
"X70";2007;58,574
"X70";2008;58,839
"X70";2009;58,935
"X70";2010;59,079
"X70";2011;59,272
"X70";2012;59,368
"X70";2013;59,541
"X70";2014;59,522
"X70";2015;59,687
"X70";2016;59,746
"X70";2017;59,475
"X70";2018;59,156
"X70";2019;58,815
"X70";2020;58,47
"X70";2021;58,065
"X70";2022;57,659
"X70";2023;57,263
"X70";2024;56,887
"X70";2025;56,54
"X70";2026;56,174
"X70";2027;55,846
"X70";2028;55,554
"X70";2029;55,296
"X70";2030;55,071
"X71";1990;59,509
"X71";1991;59,279
"X71";1992;59,093
"X71";1993;58,953
"X71";1994;59,11
"X71";1995;59,168
"X71";1996;58,484
"X71";1997;57,657
"X71";1998;56,799
"X71";1999;55,857
"X71";2000;56,525
"X71";2001;55,568
"X71";2002;55,324
"X71";2003;55,088
"X71";2004;54,819
"X71";2005;54,579
"X71";2006;54,336
"X71";2007;54,139
"X71";2008;54,007
"X71";2009;53,973
"X71";2010;53,95
"X71";2011;54,182
"X71";2012;53,756
"X71";2013;54,384
"X71";2014;53,21
"X71";2015;53,703
"X71";2016;53,474
"X71";2017;53,22
"X71";2018;52,934
"X71";2019;52,616
"X71";2020;52,268
"X71";2021;51,812
"X71";2022;51,331
"X71";2023;50,844
"X71";2024;50,382
"X71";2025;49,963
"X71";2026;49,526
"X71";2027;49,141
"X71";2028;48,796
"X71";2029;48,475
"X71";2030;48,169
"X72";1990;66,195
"X72";1991;66,045
"X72";1992;66,032
"X72";1993;64,572
"X72";1994;63,02
"X72";1995;62,49
"X72";1996;61,314
"X72";1997;60,149
"X72";1998;59,286
"X72";1999;61,661
"X72";2000;61,533
"X72";2001;60,455
"X72";2002;60,223
"X72";2003;59,714
"X72";2004;60,014
"X72";2005;60,101
"X72";2006;60,5
"X72";2007;61,194
"X72";2008;61,576
"X72";2009;61,613
"X72";2010;61,699
"X72";2011;61,91
"X72";2012;62,033
"X72";2013;62,059
"X72";2014;62,177
"X72";2015;62,258
"X72";2016;62,282
"X72";2017;61,995
"X72";2018;61,641
"X72";2019;61,267
"X72";2020;60,903
"X72";2021;60,485
"X72";2022;60,082
"X72";2023;59,697
"X72";2024;59,328
"X72";2025;58,975
"X72";2026;58,587
"X72";2027;58,226
"X72";2028;57,901
"X72";2029;57,623
"X72";2030;57,401
"X73";1990;60,753
"X73";1991;60,745
"X73";1992;60,478
"X73";1993;59,629
"X73";1994;58,522
"X73";1995;57,615
"X73";1996;56,97
"X73";1997;56,115
"X73";1998;55,925
"X73";1999;55,66
"X73";2000;56,012
"X73";2001;56,175
"X73";2002;55,491
"X73";2003;55,27
"X73";2004;54,938
"X73";2005;55,391
"X73";2006;54,869
"X73";2007;54,638
"X73";2008;54,903
"X73";2009;55,278
"X73";2010;55,722
"X73";2011;55,831
"X73";2012;56,256
"X73";2013;56,498
"X73";2014;56,984
"X73";2015;57,126
"X73";2016;57,502
"X73";2017;57,25
"X73";2018;56,985
"X73";2019;56,703
"X73";2020;56,402
"X73";2021;56,058
"X73";2022;55,698
"X73";2023;55,339
"X73";2024;55,005
"X73";2025;54,715
"X73";2026;54,453
"X73";2027;54,238
"X73";2028;54,053
"X73";2029;53,873
"X73";2030;53,679
"X74";1990;64,879
"X74";1991;64,971
"X74";1992;65,044
"X74";1993;65,132
"X74";1994;65,27
"X74";1995;65,321
"X74";1996;65,26
"X74";1997;65,199
"X74";1998;65,189
"X74";1999;65,143
"X74";2000;65,047
"X74";2001;64,907
"X74";2002;64,81
"X74";2003;64,661
"X74";2004;64,475
"X74";2005;64,695
"X74";2006;64,874
"X74";2007;64,971
"X74";2008;65,1
"X74";2009;65,064
"X74";2010;65,291
"X74";2011;65,462
"X74";2012;65,574
"X74";2013;65,627
"X74";2014;65,808
"X74";2015;65,909
"X74";2016;65,923
"X74";2017;65,971
"X74";2018;65,956
"X74";2019;65,862
"X74";2020;65,679
"X74";2021;65,395
"X74";2022;65,034
"X74";2023;64,62
"X74";2024;64,192
"X74";2025;63,774
"X74";2026;63,356
"X74";2027;62,954
"X74";2028;62,586
"X74";2029;62,271
"X74";2030;62,021
"X75";1990;61,913
"X75";1991;62,05
"X75";1992;62,226
"X75";1993;62,376
"X75";1994;62,534
"X75";1995;62,53
"X75";1996;62,434
"X75";1997;62,347
"X75";1998;62,333
"X75";1999;62,312
"X75";2000;62,028
"X75";2001;62,336
"X75";2002;62,082
"X75";2003;62,205
"X75";2004;62,046
"X75";2005;62,225
"X75";2006;62,415
"X75";2007;62,485
"X75";2008;62,567
"X75";2009;62,707
"X75";2010;63,172
"X75";2011;63,552
"X75";2012;63,744
"X75";2013;63,716
"X75";2014;63,866
"X75";2015;64,027
"X75";2016;63,979
"X75";2017;64,085
"X75";2018;64,148
"X75";2019;64,144
"X75";2020;64,06
"X75";2021;63,892
"X75";2022;63,656
"X75";2023;63,372
"X75";2024;63,071
"X75";2025;62,775
"X75";2026;62,483
"X75";2027;62,2
"X75";2028;61,932
"X75";2029;61,69
"X75";2030;61,477
"X76";1990;60,444
"X76";1991;60,186
"X76";1992;59,543
"X76";1993;57,004
"X76";1994;58,689
"X76";1995;58,294
"X76";1996;57,874
"X76";1997;56,877
"X76";1998;56,878
"X76";1999;56,691
"X76";2000;54,571
"X76";2001;54,336
"X76";2002;54,034
"X76";2003;53,035
"X76";2004;52,253
"X76";2005;52,357
"X76";2006;51,716
"X76";2007;51,796
"X76";2008;52,355
"X76";2009;52,904
"X76";2010;53,692
"X76";2011;54,44
"X76";2012;54,433
"X76";2013;55,096
"X76";2014;55,498
"X76";2015;56,122
"X76";2016;56,698
"X76";2017;56,528
"X76";2018;56,33
"X76";2019;56,102
"X76";2020;55,844
"X76";2021;55,547
"X76";2022;55,225
"X76";2023;54,884
"X76";2024;54,531
"X76";2025;54,169
"X76";2026;53,796
"X76";2027;53,418
"X76";2028;53,049
"X76";2029;52,703
"X76";2030;52,387
"X77";1990;59,121
"X77";1991;59,323
"X77";1992;59,665
"X77";1993;60,787
"X77";1994;61,481
"X77";1995;61,589
"X77";1996;61,036
"X77";1997;60,703
"X77";1998;60,392
"X77";1999;60,697
"X77";2000;61,155
"X77";2001;61,327
"X77";2002;60,691
"X77";2003;61,116
"X77";2004;61,61
"X77";2005;61,905
"X77";2006;62,309
"X77";2007;62,824
"X77";2008;62,848
"X77";2009;62,87
"X77";2010;63,178
"X77";2011;62,911
"X77";2012;63,453
"X77";2013;63,581
"X77";2014;64,024
"X77";2015;63,919
"X77";2016;64,035
"X77";2017;63,956
"X77";2018;63,881
"X77";2019;63,811
"X77";2020;63,743
"X77";2021;63,694
"X77";2022;63,651
"X77";2023;63,611
"X77";2024;63,566
"X77";2025;63,511
"X77";2026;63,47
"X77";2027;63,42
"X77";2028;63,371
"X77";2029;63,34
"X77";2030;63,336
"X78";1990;60,826
"X78";1991;60,704
"X78";1992;60,346
"X78";1993;58,771
"X78";1994;59,954
"X78";1995;59,696
"X78";1996;59,364
"X78";1997;58,668
"X78";1998;58,652
"X78";1999;58,543
"X78";2000;57,1
"X78";2001;57,05
"X78";2002;56,747
"X78";2003;56,156
"X78";2004;55,628
"X78";2005;55,771
"X78";2006;55,44
"X78";2007;55,55
"X78";2008;55,948
"X78";2009;56,353
"X78";2010;57,023
"X78";2011;57,603
"X78";2012;57,681
"X78";2013;58,107
"X78";2014;58,431
"X78";2015;58,874
"X78";2016;59,236
"X78";2017;59,146
"X78";2018;59,025
"X78";2019;58,866
"X78";2020;58,669
"X78";2021;58,425
"X78";2022;58,151
"X78";2023;57,853
"X78";2024;57,544
"X78";2025;57,229
"X78";2026;56,909
"X78";2027;56,587
"X78";2028;56,275
"X78";2029;55,987
"X78";2030;55,729
"X79";1990;58,266
"X79";1991;58,026
"X79";1992;57,417
"X79";1993;54,829
"X79";1994;56,68
"X79";1995;56,255
"X79";1996;55,777
"X79";1997;54,721
"X79";1998;54,722
"X79";1999;54,591
"X79";2000;52,349
"X79";2001;52,339
"X79";2002;51,895
"X79";2003;51,014
"X79";2004;50,25
"X79";2005;50,314
"X79";2006;49,642
"X79";2007;49,729
"X79";2008;50,263
"X79";2009;50,918
"X79";2010;51,847
"X79";2011;52,677
"X79";2012;52,729
"X79";2013;53,389
"X79";2014;53,81
"X79";2015;54,477
"X79";2016;55,072
"X79";2017;54,916
"X79";2018;54,748
"X79";2019;54,564
"X79";2020;54,361
"X79";2021;54,132
"X79";2022;53,892
"X79";2023;53,639
"X79";2024;53,372
"X79";2025;53,091
"X79";2026;52,801
"X79";2027;52,499
"X79";2028;52,193
"X79";2029;51,891
"X79";2030;51,599
"X82";1990;57,573
"X82";1991;57,717
"X82";1992;57,231
"X82";1993;56,804
"X82";1994;56,615
"X82";1995;56,34
"X82";1996;56,199
"X82";1997;56,173
"X82";1998;56,209
"X82";1999;56,4
"X82";2000;56,48
"X82";2001;56,282
"X82";2002;56,224
"X82";2003;56,369
"X82";2004;56,434
"X82";2005;56,732
"X82";2006;56,933
"X82";2007;57,064
"X82";2008;57,298
"X82";2009;57,259
"X82";2010;57,246
"X82";2011;57,178
"X82";2012;57,412
"X82";2013;57,414
"X82";2014;57,441
"X82";2015;57,389
"X82";2016;57,465
"X82";2017;57,308
"X82";2018;57,144
"X82";2019;56,965
"X82";2020;56,764
"X82";2021;56,527
"X82";2022;56,275
"X82";2023;56,013
"X82";2024;55,748
"X82";2025;55,486
"X82";2026;55,229
"X82";2027;54,984
"X82";2028;54,748
"X82";2029;54,518
"X82";2030;54,288
"X83";1990;67,558
"X83";1991;67,562
"X83";1992;67,556
"X83";1993;67,378
"X83";1994;67,346
"X83";1995;67,181
"X83";1996;67,034
"X83";1997;66,873
"X83";1998;66,669
"X83";1999;66,635
"X83";2000;66,392
"X83";2001;66,107
"X83";2002;65,946
"X83";2003;65,691
"X83";2004;65,559
"X83";2005;65,461
"X83";2006;65,019
"X83";2007;64,584
"X83";2008;64,193
"X83";2009;63,701
"X83";2010;63,127
"X83";2011;62,78
"X83";2012;62,51
"X83";2013;62,391
"X83";2014;62,232
"X83";2015;62,065
"X83";2016;61,981
"X83";2017;61,713
"X83";2018;61,423
"X83";2019;61,119
"X83";2020;60,809
"X83";2021;60,491
"X83";2022;60,17
"X83";2023;59,846
"X83";2024;59,519
"X83";2025;59,19
"X83";2026;58,86
"X83";2027;58,536
"X83";2028;58,215
"X83";2029;57,896
"X83";2030;57,579
"X84";1990;68,399
"X84";1991;68,765
"X84";1992;69,087
"X84";1993;69,096
"X84";1994;69,072
"X84";1995;69,115
"X84";1996;69,148
"X84";1997;69,176
"X84";1998;69,437
"X84";1999;69,569
"X84";2000;69,512
"X84";2001;69,628
"X84";2002;69,535
"X84";2003;69,414
"X84";2004;69,27
"X84";2005;69,238
"X84";2006;69,136
"X84";2007;69,124
"X84";2008;69,049
"X84";2009;69,134
"X84";2010;69,16
"X84";2011;69,367
"X84";2012;69,24
"X84";2013;69,019
"X84";2014;68,979
"X84";2015;68,152
"X84";2016;68,233
"X84";2017;68,169
"X84";2018;68,09
"X84";2019;67,999
"X84";2020;67,897
"X84";2021;67,782
"X84";2022;67,66
"X84";2023;67,529
"X84";2024;67,387
"X84";2025;67,234
"X84";2026;67,068
"X84";2027;66,896
"X84";2028;66,721
"X84";2029;66,55
"X84";2030;66,387
"X85";1990;70,679
"X85";1991;70,59
"X85";1992;70,543
"X85";1993;70,392
"X85";1994;70,229
"X85";1995;69,996
"X85";1996;69,717
"X85";1997;69,37
"X85";1998;69,028
"X85";1999;68,924
"X85";2000;68,614
"X85";2001;68,277
"X85";2002;68,063
"X85";2003;67,741
"X85";2004;67,538
"X85";2005;67,35
"X85";2006;66,663
"X85";2007;66,027
"X85";2008;65,456
"X85";2009;64,812
"X85";2010;64,06
"X85";2011;63,596
"X85";2012;63,179
"X85";2013;63,022
"X85";2014;62,836
"X85";2015;62,674
"X85";2016;62,437
"X85";2017;62,108
"X85";2018;61,744
"X85";2019;61,364
"X85";2020;60,978
"X85";2021;60,591
"X85";2022;60,201
"X85";2023;59,809
"X85";2024;59,415
"X85";2025;59,018
"X85";2026;58,622
"X85";2027;58,233
"X85";2028;57,849
"X85";2029;57,466
"X85";2030;57,084
"X86";1990;56,858
"X86";1991;57,7
"X86";1992;58,613
"X86";1993;59,195
"X86";1994;59,489
"X86";1995;59,553
"X86";1996;59,757
"X86";1997;59,881
"X86";1998;60,03
"X86";1999;60,163
"X86";2000;60,345
"X86";2001;60,295
"X86";2002;60,101
"X86";2003;59,794
"X86";2004;59,388
"X86";2005;59,255
"X86";2006;59,12
"X86";2007;59,006
"X86";2008;59,026
"X86";2009;59,125
"X86";2010;59,016
"X86";2011;60,042
"X86";2012;59,405
"X86";2013;59,85
"X86";2014;60,261
"X86";2015;60,337
"X86";2016;59,283
"X86";2017;59,339
"X86";2018;59,309
"X86";2019;59,175
"X86";2020;58,929
"X86";2021;58,573
"X86";2022;58,125
"X86";2023;57,592
"X86";2024;56,985
"X86";2025;56,317
"X86";2026;55,593
"X86";2027;54,822
"X86";2028;54,061
"X86";2029;53,382
"X86";2030;52,827
"X87";1990;61,734
"X87";1991;61,783
"X87";1992;61,768
"X87";1993;61,615
"X87";1994;61,705
"X87";1995;61,61
"X87";1996;61,605
"X87";1997;61,693
"X87";1998;61,724
"X87";1999;61,769
"X87";2000;61,726
"X87";2001;61,651
"X87";2002;61,574
"X87";2003;61,549
"X87";2004;61,578
"X87";2005;61,732
"X87";2006;61,843
"X87";2007;61,888
"X87";2008;61,891
"X87";2009;61,883
"X87";2010;61,751
"X87";2011;61,764
"X87";2012;61,829
"X87";2013;61,835
"X87";2014;61,767
"X87";2015;61,724
"X87";2016;61,879
"X87";2017;61,845
"X87";2018;61,805
"X87";2019;61,755
